pos_x , pos_y , pos_z , pos_d_x , pos_d_y , pos_d_z , pos_e_x , pos_e_y , pos_e_z , quat_x , quat_y , quat_z , quat_w , quat_d_x , quat_d_y , quat_d_z , quat_d_w , yaw , yaw_d , vel_x , vel_y , vel_z , vel_d_x , vel_d_y , vel_d_z , vel_e_x , vel_e_y , vel_e_z , acc_d_x , acc_d_y , acc_d_z , jerk_d_x , jerk_d_y , jerk_d_z , omega_d_x , omega_d_y , omega_d_z
-0.000290 , -0.000334 , 0.541072 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.041072 , -0.000514 , 0.000046 , -0.000670 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001340 , 0.000000 , -0.000878 , 0.001489 , -0.026256 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.026256 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000307 , -0.000302 , 0.540537 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.040537 , -0.000485 , 0.000050 , -0.000674 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001349 , 0.000000 , -0.000859 , 0.001700 , -0.026941 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.026941 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000324 , -0.000265 , 0.539988 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.039988 , -0.000401 , 0.000054 , -0.000679 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001357 , 0.000000 , -0.000839 , 0.001890 , -0.027591 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.027591 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000341 , -0.000225 , 0.539427 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.039427 , -0.000308 , 0.000058 , -0.000683 , 1.000000 , 0.000207 , 0.000000 , 0.000000 , 1.000000 , -0.001366 , 0.000000 , -0.000818 , 0.002042 , -0.028193 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002042 , 0.028193 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.067164 , -0.000092 , 0.000000
-0.000357 , -0.000182 , 0.538855 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.038855 , -0.000167 , 0.000061 , -0.000687 , 1.000000 , 0.000228 , 0.000000 , 0.000000 , 1.000000 , -0.001374 , 0.000000 , -0.000794 , 0.002172 , -0.028747 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002172 , 0.028747 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.004251 , 0.000000 , 0.000000
-0.000372 , -0.000137 , 0.538272 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.038272 , 0.000201 , 0.000057 , -0.000692 , 1.000000 , 0.000239 , 0.000000 , 0.000000 , 1.000000 , -0.001383 , 0.000000 , -0.000770 , 0.002238 , -0.029266 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002238 , 0.029266 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.002161 , 0.000000 , 0.000000
-0.000387 , -0.000094 , 0.537679 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.037679 , 0.000533 , 0.000054 , -0.000696 , 1.000000 , 0.000221 , 0.000000 , 0.000000 , 1.000000 , -0.001392 , 0.000000 , -0.000748 , 0.002132 , -0.029749 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002132 , 0.029749 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.003496 , 0.000000 , 0.000000
-0.000402 , -0.000055 , 0.537078 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.037078 , 0.000708 , 0.000050 , -0.000700 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001400 , 0.000000 , -0.000727 , 0.001894 , -0.030178 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.030178 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.070056 , 0.000098 , 0.000000
-0.000416 , -0.000021 , 0.536468 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.036468 , 0.000651 , 0.000047 , -0.000704 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001409 , 0.000000 , -0.000708 , 0.001583 , -0.030577 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.030577 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000430 , 0.000006 , 0.535852 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.035852 , 0.000240 , 0.000044 , -0.000708 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001417 , 0.000000 , -0.000690 , 0.001317 , -0.030923 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.030923 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000444 , 0.000031 , 0.535228 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.035228 , -0.000167 , 0.000041 , -0.000713 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001425 , 0.000000 , -0.000673 , 0.001252 , -0.031251 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.031251 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000457 , 0.000058 , 0.534599 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.034599 , -0.000418 , 0.000038 , -0.000717 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001433 , 0.000000 , -0.000657 , 0.001351 , -0.031531 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.031531 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000470 , 0.000087 , 0.533965 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.033965 , -0.000505 , 0.000035 , -0.000721 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001442 , 0.000000 , -0.000642 , 0.001537 , -0.031775 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.031775 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000482 , 0.000121 , 0.533326 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.033326 , -0.000478 , 0.000032 , -0.000725 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001450 , 0.000000 , -0.000629 , 0.001745 , -0.031990 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.031990 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000495 , 0.000159 , 0.532683 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.032683 , -0.000396 , 0.000029 , -0.000729 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001459 , 0.000000 , -0.000616 , 0.001933 , -0.032175 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.032175 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000507 , 0.000200 , 0.532037 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.032037 , -0.000305 , 0.000026 , -0.000734 , 1.000000 , 0.000213 , 0.000000 , 0.000000 , 1.000000 , -0.001467 , 0.000000 , -0.000605 , 0.002083 , -0.032324 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002083 , 0.032324 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.068369 , -0.000100 , 0.000000
-0.000519 , 0.000244 , 0.531389 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.031389 , -0.000164 , 0.000023 , -0.000738 , 1.000000 , 0.000234 , 0.000000 , 0.000000 , 1.000000 , -0.001476 , 0.000000 , -0.000594 , 0.002212 , -0.032443 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002212 , 0.032443 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.004225 , 0.000000 , 0.000000
-0.000531 , 0.000289 , 0.530739 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.030739 , 0.000209 , 0.000021 , -0.000742 , 1.000000 , 0.000245 , 0.000000 , 0.000000 , 1.000000 , -0.001484 , 0.000000 , -0.000585 , 0.002278 , -0.032538 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002278 , 0.032538 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.002131 , 0.000000 , 0.000000
-0.000542 , 0.000333 , 0.530087 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.030087 , 0.000545 , 0.000018 , -0.000746 , 1.000000 , 0.000227 , 0.000000 , 0.000000 , 1.000000 , -0.001493 , 0.000000 , -0.000577 , 0.002168 , -0.032604 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002168 , 0.032604 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.003603 , 0.000000 , 0.000000
-0.000554 , 0.000373 , 0.529434 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.029434 , 0.000722 , 0.000015 , -0.000751 , 0.999999 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001501 , 0.000000 , -0.000571 , 0.001925 , -0.032640 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.032640 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.071106 , 0.000107 , 0.000000
-0.000565 , 0.000407 , 0.528781 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.028781 , 0.000663 , 0.000013 , -0.000755 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001510 , 0.000000 , -0.000565 , 0.001607 , -0.032645 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.032645 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000576 , 0.000435 , 0.528129 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.028129 , 0.000246 , 0.000011 , -0.000759 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001518 , 0.000000 , -0.000560 , 0.001336 , -0.032634 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.032634 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000587 , 0.000460 , 0.527476 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.027476 , -0.000169 , 0.000009 , -0.000763 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001527 , 0.000000 , -0.000556 , 0.001269 , -0.032592 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.032592 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000598 , 0.000487 , 0.526825 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.026825 , -0.000424 , 0.000007 , -0.000768 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001536 , 0.000000 , -0.000553 , 0.001369 , -0.032532 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.032532 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000609 , 0.000517 , 0.526176 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.026176 , -0.000511 , 0.000005 , -0.000772 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001544 , 0.000000 , -0.000550 , 0.001558 , -0.032443 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.032443 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000620 , 0.000551 , 0.525529 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.025529 , -0.000483 , 0.000003 , -0.000776 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001553 , 0.000000 , -0.000548 , 0.001769 , -0.032336 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.032336 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000631 , 0.000590 , 0.524884 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.024884 , -0.000401 , 0.000001 , -0.000781 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001561 , 0.000000 , -0.000547 , 0.001959 , -0.032210 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.032210 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000642 , 0.000631 , 0.524242 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.024242 , -0.000308 , -0.000001 , -0.000785 , 1.000000 , 0.000217 , 0.000000 , 0.000000 , 1.000000 , -0.001570 , 0.000000 , -0.000547 , 0.002112 , -0.032067 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002112 , 0.032067 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.069200 , -0.000109 , 0.000000
-0.000653 , 0.000675 , 0.523603 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.023603 , -0.000164 , -0.000003 , -0.000789 , 1.000000 , 0.000239 , 0.000000 , 0.000000 , 1.000000 , -0.001578 , 0.000000 , -0.000547 , 0.002242 , -0.031888 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002242 , 0.031888 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.004266 , 0.000000 , 0.000000
-0.000664 , 0.000721 , 0.522968 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.022968 , 0.000213 , -0.000005 , -0.000793 , 1.000000 , 0.000249 , 0.000000 , 0.000000 , 1.000000 , -0.001587 , 0.000000 , -0.000548 , 0.002308 , -0.031710 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002308 , 0.031710 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.002142 , 0.000000 , 0.000000
-0.000675 , 0.000766 , 0.522336 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.022336 , 0.000553 , -0.000007 , -0.000798 , 1.000000 , 0.000231 , 0.000000 , 0.000000 , 1.000000 , -0.001595 , 0.000000 , -0.000551 , 0.002196 , -0.031507 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002196 , 0.031507 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.003665 , 0.000000 , 0.000000
-0.000686 , 0.000806 , 0.521710 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.021710 , 0.000732 , -0.000009 , -0.000802 , 0.999999 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001604 , 0.000000 , -0.000554 , 0.001949 , -0.031286 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.031286 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.071933 , 0.000115 , 0.000000
-0.000697 , 0.000841 , 0.521087 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.021087 , 0.000673 , -0.000010 , -0.000806 , 0.999999 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001612 , 0.000000 , -0.000558 , 0.001626 , -0.031060 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.031060 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000708 , 0.000869 , 0.520470 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.020470 , 0.000250 , -0.000012 , -0.000811 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001621 , 0.000000 , -0.000562 , 0.001351 , -0.030816 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.030816 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000720 , 0.000894 , 0.519857 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.019857 , -0.000169 , -0.000013 , -0.000815 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001630 , 0.000000 , -0.000567 , 0.001283 , -0.030547 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.030547 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000731 , 0.000921 , 0.519251 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.019251 , -0.000427 , -0.000014 , -0.000819 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001639 , 0.000000 , -0.000572 , 0.001383 , -0.030273 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.030273 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000743 , 0.000952 , 0.518649 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.018649 , -0.000516 , -0.000015 , -0.000824 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001647 , 0.000000 , -0.000577 , 0.001574 , -0.029987 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.029987 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000754 , 0.000987 , 0.518054 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.018054 , -0.000488 , -0.000016 , -0.000828 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001656 , 0.000000 , -0.000582 , 0.001787 , -0.029683 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.029683 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000766 , 0.001025 , 0.517465 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.017465 , -0.000404 , -0.000017 , -0.000832 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001664 , 0.000000 , -0.000589 , 0.001979 , -0.029367 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.029367 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000778 , 0.001067 , 0.516883 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.016883 , -0.000310 , -0.000018 , -0.000836 , 1.000000 , 0.000221 , 0.000000 , 0.000000 , 1.000000 , -0.001672 , 0.000000 , -0.000595 , 0.002133 , -0.029045 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002133 , 0.029045 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.069847 , -0.000117 , 0.000000
-0.000790 , 0.001112 , 0.516307 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.016307 , -0.000165 , -0.000019 , -0.000841 , 1.000000 , 0.000242 , 0.000000 , 0.000000 , 1.000000 , -0.001681 , 0.000000 , -0.000602 , 0.002264 , -0.028706 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002264 , 0.028706 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.004297 , 0.000000 , 0.000000
-0.000802 , 0.001158 , 0.515738 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.015738 , 0.000216 , -0.000020 , -0.000845 , 1.000000 , 0.000253 , 0.000000 , 0.000000 , 1.000000 , -0.001690 , 0.000000 , -0.000610 , 0.002330 , -0.028372 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002330 , 0.028372 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.002150 , 0.000000 , 0.000000
-0.000814 , 0.001203 , 0.515175 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.015175 , 0.000560 , -0.000022 , -0.000849 , 1.000000 , 0.000234 , 0.000000 , 0.000000 , 1.000000 , -0.001698 , 0.000000 , -0.000618 , 0.002217 , -0.028020 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002217 , 0.028020 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.003714 , 0.000000 , 0.000000
-0.000827 , 0.001244 , 0.514620 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.014620 , 0.000740 , -0.000022 , -0.000853 , 0.999999 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001707 , 0.000000 , -0.000627 , 0.001967 , -0.027657 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.027657 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.072575 , 0.000124 , 0.000000
-0.000840 , 0.001279 , 0.514073 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.014073 , 0.000680 , -0.000023 , -0.000858 , 0.999999 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001715 , 0.000000 , -0.000636 , 0.001640 , -0.027293 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.027293 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000852 , 0.001307 , 0.513533 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.013533 , 0.000254 , -0.000023 , -0.000862 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001724 , 0.000000 , -0.000645 , 0.001362 , -0.026917 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.026917 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000865 , 0.001333 , 0.513000 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.013000 , -0.000170 , -0.000023 , -0.000866 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001732 , 0.000000 , -0.000654 , 0.001293 , -0.026536 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.026536 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000879 , 0.001360 , 0.512475 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.012475 , -0.000430 , -0.000024 , -0.000871 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001741 , 0.000000 , -0.000663 , 0.001394 , -0.026149 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.026149 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000892 , 0.001391 , 0.511958 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.011958 , -0.000519 , -0.000024 , -0.000875 , 0.999999 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001750 , 0.000000 , -0.000673 , 0.001586 , -0.025761 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.025761 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000906 , 0.001426 , 0.511449 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.011449 , -0.000491 , -0.000024 , -0.000879 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001759 , 0.000000 , -0.000682 , 0.001800 , -0.025356 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.025356 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000919 , 0.001465 , 0.510948 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.010948 , -0.000406 , -0.000024 , -0.000883 , 1.000000 , -0.000129 , 0.000000 , 0.000000 , 1.000000 , -0.001767 , 0.000000 , -0.000691 , 0.001994 , -0.024962 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.024962 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
-0.000933 , 0.001507 , 0.510455 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.010455 , -0.000311 , -0.000025 , -0.000888 , 1.000000 , 0.000223 , 0.000000 , 0.000000 , 1.000000 , -0.001775 , 0.000000 , -0.000701 , 0.002149 , -0.024545 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002149 , 0.024545 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.070349 , -0.000125 , 0.000000
-0.000948 , 0.001552 , 0.509970 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , -0.009970 , -0.000165 , -0.000025 , -0.000892 , 1.000000 , 0.000245 , 0.000000 , 0.000000 , 1.000000 , -0.001784 , 0.000000 , -0.000710 , 0.002281 , -0.024140 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.002281 , 0.024140 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.004321 , 0.000000 , 0.000000
