pos_x , pos_y , pos_z , pos_d_x , pos_d_y , pos_d_z , pos_e_x , pos_e_y , pos_e_z , quat_x , quat_y , quat_z , quat_w , quat_d_x , quat_d_y , quat_d_z , quat_d_w , yaw , yaw_d , vel_x , vel_y , vel_z , vel_d_x , vel_d_y , vel_d_z , vel_e_x , vel_e_y , vel_e_z , acc_d_x , acc_d_y , acc_d_z , jerk_d_x , jerk_d_y , jerk_d_z , omega_d_x , omega_d_y , omega_d_z
0.000025 , 0.000015 , 0.163938 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.336062 , -0.000049 , 0.000037 , -0.000125 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000251 , 0.000000 , 0.000153 , 0.000193 , 0.304542 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.304542 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000029 , 0.000019 , 0.170065 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.329935 , -0.000048 , 0.000039 , -0.000129 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000259 , 0.000000 , 0.000167 , 0.000212 , 0.306915 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.306915 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000032 , 0.000024 , 0.176234 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.323766 , -0.000048 , 0.000042 , -0.000133 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000267 , 0.000000 , 0.000183 , 0.000231 , 0.308964 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.308964 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000038 , 0.000031 , 0.185555 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.314445 , -0.000048 , 0.000045 , -0.000139 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000279 , 0.000000 , 0.000208 , 0.000260 , 0.311470 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.311470 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000043 , 0.000037 , 0.191806 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.308194 , -0.000047 , 0.000048 , -0.000143 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000287 , 0.000000 , 0.000226 , 0.000279 , 0.312850 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.312850 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000047 , 0.000043 , 0.198078 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.301922 , -0.000047 , 0.000050 , -0.000147 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000295 , 0.000000 , 0.000245 , 0.000297 , 0.313847 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.313847 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000053 , 0.000049 , 0.204366 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.295634 , -0.000047 , 0.000053 , -0.000151 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000303 , 0.000000 , 0.000265 , 0.000316 , 0.314559 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.314559 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000058 , 0.000055 , 0.210665 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.289335 , -0.000047 , 0.000056 , -0.000155 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000311 , 0.000000 , 0.000286 , 0.000334 , 0.315018 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.315018 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000064 , 0.000062 , 0.216969 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.283031 , -0.000046 , 0.000059 , -0.000159 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000318 , 0.000000 , 0.000309 , 0.000352 , 0.315209 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.315209 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000071 , 0.000070 , 0.223272 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.276728 , -0.000046 , 0.000062 , -0.000163 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000326 , 0.000000 , 0.000332 , 0.000370 , 0.315155 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.315155 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
